,rerun,bootstrap,subject,ism_repref_corr,sub_rep_ism_gsm_corr,sub_ref_ism_gsm_corr
0,3,100,1,0.676707133,0.00657782,0.007538121
0,3,100,22,0.582002687,0.005971723,0.00549629
0,3,100,15,0.463975888,0.00711383,0.007607279
0,3,100,18,0.590644493,0.003286088,0.006002399
0,3,100,17,0.398838583,0.006390277,0.004346134
0,3,100,3,0.513194201,0.008020659,0.008231538
0,4,100,20,0.729521882,0.012362534,0.004387524
0,4,100,19,0.718210143,0.005086478,0.010046564
0,4,100,9,0.530125362,0.010530928,0.006421865
0,4,100,14,0.738155952,0.003150437,0.00484796
0,4,100,21,0.575954569,0.005569026,0.009353161
0,4,100,8,0.69613133,0.008902455,0.005125793
0,4,100,4,0.735051741,0.009872356,0.007122687
0,4,100,11,0.624803204,0.010363646,0.003238575
0,4,100,6,0.622120137,0.008810504,0.006364742
0,4,100,7,0.704525097,0.009340228,0.005025517
0,4,100,23,0.652488495,0.014682601,0.009830286
0,4,100,0,0.690809683,0.004641341,0.00490028
0,4,100,10,0.564982174,0.006749142,0.007013554
0,4,100,16,0.648902693,0.008610041,0.006149315
0,4,100,12,0.579734829,0.005269825,0.008089841
0,4,100,2,0.448398119,0.005891632,0.002371344
0,4,100,13,0.457150522,0.007501917,0.004404586
0,4,100,5,0.696571875,0.010572453,0.018681371
0,4,100,1,0.694008303,0.006430701,0.007538121
0,4,100,22,0.579719926,0.005614515,0.00549629
0,4,100,15,0.466138161,0.006526511,0.007607279
0,4,100,18,0.597402137,0.003404992,0.006002399
0,4,100,17,0.386819602,0.005838887,0.004346134
0,4,100,3,0.514081768,0.008244577,0.008231538
0,5,100,20,0.736183071,0.015913963,0.004387524
0,5,100,19,0.728556344,0.006539609,0.010046564
0,5,100,9,0.534743864,0.010668957,0.006421865
0,5,100,14,0.735195491,0.002974653,0.00484796
0,5,100,21,0.580029278,0.006944389,0.009353161
0,5,100,8,0.680712519,0.009469176,0.005125793
0,5,100,4,0.730361903,0.010445886,0.007122687
0,5,100,11,0.619240567,0.012355438,0.003238575
0,5,100,6,0.617963314,0.009813969,0.006364742
0,5,100,7,0.698774356,0.009162463,0.005025517
0,5,100,23,0.642224758,0.013571521,0.009830286
0,5,100,0,0.688028594,0.004182491,0.00490028
0,5,100,10,0.581683597,0.006482646,0.007013554
0,5,100,16,0.651287712,0.01110567,0.006149315
0,5,100,12,0.580260722,0.005340347,0.008089841
0,5,100,2,0.43918934,0.006106687,0.002371344
0,5,100,13,0.450390049,0.007339269,0.004404586
0,5,100,5,0.704032582,0.011035787,0.018681371
0,5,100,1,0.675047581,0.006155573,0.007538121
0,5,100,22,0.572632798,0.005093909,0.00549629
0,5,100,15,0.468145597,0.008086668,0.007607279
0,5,100,18,0.592844653,0.004357447,0.006002399
0,5,100,17,0.395228893,0.005447068,0.004346134
0,5,100,3,0.507212424,0.007380248,0.008231538
0,6,100,20,0.730241199,0.015084657,0.004387524
0,6,100,19,0.709107246,0.00565087,0.010046564
0,6,100,9,0.536004677,0.012540378,0.006421865
0,6,100,14,0.731505323,0.003595782,0.00484796
0,6,100,21,0.571817779,0.00693013,0.009353161
0,6,100,8,0.68795413,0.007786656,0.005125793
0,6,100,4,0.73344906,0.010279351,0.007122687
0,6,100,11,0.628581817,0.010276504,0.003238575
0,6,100,6,0.618256887,0.007562558,0.006364742
0,6,100,7,0.70423395,0.008178376,0.005025517
0,6,100,23,0.644324782,0.01336165,0.009830286
0,6,100,0,0.692701653,0.004353423,0.00490028
0,6,100,10,0.559498581,0.006948893,0.007013554
0,6,100,16,0.639382994,0.00766036,0.006149315
0,6,100,12,0.568976183,0.006313755,0.008089841
0,6,100,2,0.442421148,0.006033016,0.002371344
0,6,100,13,0.458771951,0.009327708,0.004404586
0,6,100,5,0.700644881,0.012317698,0.018681371
0,6,100,1,0.696058075,0.006729824,0.007538121
0,6,100,22,0.576121137,0.005670754,0.00549629
0,6,100,15,0.469563977,0.009691268,0.007607279
0,6,100,18,0.597544072,0.004695763,0.006002399
0,6,100,17,0.397723935,0.006532526,0.004346134
0,6,100,3,0.506410853,0.007467788,0.008231538
0,7,100,20,0.724906334,0.01277894,0.004387524
0,7,100,19,0.711798852,0.004270895,0.010046564
0,7,100,9,0.534567848,0.011369067,0.006421865
0,7,100,14,0.73349544,0.003588971,0.00484796
0,7,100,21,0.582154872,0.005434998,0.009353161
0,7,100,8,0.681701644,0.007160139,0.005125793
0,7,100,4,0.729477596,0.010012403,0.007122687
0,7,100,11,0.624356287,0.008860607,0.003238575
0,7,100,6,0.621120781,0.007347722,0.006364742
0,7,100,7,0.704518293,0.009467311,0.005025517
0,7,100,23,0.642098894,0.011622584,0.009830286
0,7,100,0,0.68138266,0.003612688,0.00490028
0,7,100,10,0.565099159,0.006112723,0.007013554
0,7,100,16,0.638191156,0.007154269,0.006149315
0,7,100,12,0.564003153,0.006117919,0.008089841
0,7,100,2,0.439537388,0.005680889,0.002371344
0,7,100,13,0.463889149,0.007883822,0.004404586
0,7,100,5,0.703479628,0.008747191,0.018681371
0,7,100,1,0.683689795,0.005594484,0.007538121
0,7,100,22,0.585380762,0.004594927,0.00549629
0,7,100,15,0.465352719,0.007024928,0.007607279
0,7,100,18,0.595251712,0.004363267,0.006002399
0,7,100,17,0.400196188,0.007032487,0.004346134
0,7,100,3,0.505247555,0.008755459,0.008231538
0,8,100,20,0.725237081,0.012620429,0.004387524
0,8,100,19,0.711540173,0.005889135,0.010046564
0,8,100,9,0.535676828,0.010726274,0.006421865
0,8,100,14,0.720820361,0.003560989,0.00484796
0,8,100,21,0.557734772,0.005936279,0.009353161
0,8,100,8,0.66702469,0.007705471,0.005125793
0,8,100,4,0.716991858,0.011209826,0.007122687
0,8,100,11,0.592940173,0.010012262,0.003238575
0,8,100,6,0.609872035,0.009088566,0.006364742
0,8,100,7,0.683198162,0.008070326,0.005025517
0,8,100,23,0.659749073,0.012952677,0.009830286
0,8,100,0,0.687271848,0.004651136,0.00490028
0,8,100,10,0.55014254,0.007078648,0.007013554
0,8,100,16,0.632866183,0.007882624,0.006149315
0,8,100,12,0.584713399,0.004583408,0.008089841
0,8,100,2,0.420254485,0.006237991,0.002371344
0,8,100,13,0.455473705,0.007470524,0.004404586
0,8,100,5,0.681699235,0.010723079,0.018681371
0,8,100,1,0.678948499,0.005996827,0.007538121
0,8,100,22,0.589132111,0.005995513,0.00549629
0,8,100,15,0.46817815,0.006008671,0.007607279
0,8,100,18,0.580191078,0.003081874,0.006002399
0,8,100,17,0.40159499,0.004978034,0.004346134
0,8,100,3,0.500152512,0.009267157,0.008231538
0,9,100,20,0.72439874,0.012200236,0.004387524
0,9,100,19,0.711596961,0.006173265,0.010046564
0,9,100,9,0.524965528,0.010511982,0.006421865
0,9,100,14,0.720380593,0.003776883,0.00484796
0,9,100,21,0.553447984,0.005140315,0.009353161
0,9,100,8,0.66172416,0.007312727,0.005125793
0,9,100,4,0.715461196,0.011490408,0.007122687
0,9,100,11,0.59377712,0.009459673,0.003238575
0,9,100,6,0.608481601,0.010389443,0.006364742
0,9,100,7,0.685323629,0.007831097,0.005025517
0,9,100,23,0.659774952,0.012074083,0.009830286
0,9,100,0,0.685597434,0.004477607,0.00490028
0,9,100,10,0.54646704,0.005698478,0.007013554
0,9,100,16,0.634769908,0.008526195,0.006149315
0,9,100,12,0.582391207,0.005017039,0.008089841
0,9,100,2,0.423522536,0.005675395,0.002371344
0,9,100,13,0.45951373,0.006769395,0.004404586
0,9,100,5,0.681737855,0.010929332,0.018681371
0,9,100,1,0.675760875,0.00479053,0.007538121
0,9,100,22,0.590029742,0.006611814,0.00549629
0,9,100,15,0.474555887,0.005663491,0.007607279
0,9,100,18,0.584188817,0.004246121,0.006002399
0,9,100,17,0.401185419,0.005978091,0.004346134
0,9,100,3,0.496451317,0.008892005,0.008231538
0,10,100,20,0.719860928,0.015071327,0.004387524
0,10,100,19,0.70920899,0.005954473,0.010046564
0,10,100,9,0.532972343,0.011116568,0.006421865
0,10,100,14,0.735104534,0.002802017,0.00484796
0,10,100,21,0.560578076,0.002969264,0.009353161
0,10,100,8,0.680307407,0.008484947,0.005125793
0,10,100,4,0.723150963,0.010467674,0.007122687
0,10,100,11,0.607092042,0.010907626,0.003238575
0,10,100,6,0.632349884,0.010686731,0.006364742
0,10,100,7,0.686208654,0.008409821,0.005025517
0,10,100,23,0.622877708,0.010969944,0.009830286
0,10,100,0,0.68906137,0.004830786,0.00490028
0,10,100,10,0.530546224,0.0071952,0.007013554
0,10,100,16,0.629441855,0.00804332,0.006149315
0,10,100,12,0.562362236,0.004957336,0.008089841
0,10,100,2,0.419066147,0.005995689,0.002371344
0,10,100,13,0.452870456,0.007181407,0.004404586
0,10,100,5,0.687877434,0.009866004,0.018681371
0,10,100,1,0.662222192,0.006553107,0.007538121
0,10,100,22,0.547257252,0.005700577,0.00549629
0,10,100,15,0.433502919,0.006652833,0.007607279
0,10,100,18,0.584315039,0.003256328,0.006002399
0,10,100,17,0.38346612,0.004823876,0.004346134
0,10,100,3,0.512735452,0.009174272,0.008231538
0,11,100,20,0.739048028,0.015613655,0.004387524
0,11,100,19,0.719100039,0.005165106,0.010046564
0,11,100,9,0.528218416,0.012638338,0.006421865
0,11,100,14,0.730614243,0.003547314,0.00484796
0,11,100,21,0.568591088,0.004240813,0.009353161
0,11,100,8,0.671577182,0.009478207,0.005125793
0,11,100,4,0.728104487,0.011423783,0.007122687
0,11,100,11,0.618279255,0.012942907,0.003238575
0,11,100,6,0.620570543,0.007952271,0.006364742
0,11,100,7,0.707213998,0.008648535,0.005025517
0,11,100,23,0.647251754,0.011711884,0.009830286
0,11,100,0,0.686285998,0.004506535,0.00490028
0,11,100,10,0.562575158,0.006704295,0.007013554
0,11,100,16,0.648257058,0.007726535,0.006149315
0,11,100,12,0.577605064,0.006331963,0.008089841
0,11,100,2,0.46272551,0.004968171,0.002371344
0,11,100,13,0.45043228,0.008117731,0.004404586
0,11,100,5,0.709689717,0.007878274,0.018681371
0,11,100,1,0.674045194,0.006251788,0.007538121
0,11,100,22,0.574799621,0.005081969,0.00549629
0,11,100,15,0.483448658,0.006615007,0.007607279
0,11,100,18,0.608534111,0.00335729,0.006002399
0,11,100,17,0.418836361,0.005371003,0.004346134
0,11,100,3,0.517726553,0.009065055,0.008231538
0,12,100,20,0.733088993,0.013298086,0.004387524
0,12,100,19,0.720223564,0.005465214,0.010046564
0,12,100,9,0.531122451,0.012003766,0.006421865
0,12,100,14,0.736841812,0.003526711,0.00484796
0,12,100,21,0.57978457,0.005120113,0.009353161
0,12,100,8,0.689086462,0.009689601,0.005125793
0,12,100,4,0.735092507,0.010452424,0.007122687
0,12,100,11,0.616655321,0.012654647,0.003238575
0,12,100,6,0.622938976,0.008899305,0.006364742
0,12,100,7,0.703628858,0.009449637,0.005025517
0,12,100,23,0.65398889,0.014190905,0.009830286
0,12,100,0,0.695978979,0.005031296,0.00490028
0,12,100,10,0.568213542,0.007353764,0.007013554
0,12,100,16,0.652257255,0.008990853,0.006149315
0,12,100,12,0.57268938,0.005629012,0.008089841
0,12,100,2,0.440318189,0.005190735,0.002371344
0,12,100,13,0.459482138,0.007497214,0.004404586
0,12,100,5,0.684051299,0.010878997,0.018681371
0,12,100,1,0.684816737,0.006783406,0.007538121
0,12,100,22,0.573239494,0.005418643,0.00549629
0,12,100,15,0.453064137,0.00557976,0.007607279
0,12,100,18,0.604763308,0.004488789,0.006002399
0,12,100,17,0.392564221,0.005492133,0.004346134
0,12,100,3,0.513736898,0.008594747,0.008231538
0,13,100,20,0.735080458,0.01682911,0.004387524
0,13,100,19,0.724721856,0.00577568,0.010046564
0,13,100,9,0.520298348,0.0132892,0.006421865
0,13,100,14,0.725371571,0.002135749,0.00484796
0,13,100,21,0.57931045,0.004534814,0.009353161
0,13,100,8,0.679103597,0.008630473,0.005125793
0,13,100,4,0.731891816,0.011321812,0.007122687
0,13,100,11,0.606768069,0.0141518,0.003238575
0,13,100,6,0.621937486,0.009282219,0.006364742
0,13,100,7,0.703800324,0.010478514,0.005025517
0,13,100,23,0.639595226,0.013634029,0.009830286
0,13,100,0,0.693845254,0.004824247,0.00490028
0,13,100,10,0.575026324,0.006748558,0.007013554
0,13,100,16,0.652982437,0.007911342,0.006149315
0,13,100,12,0.575692073,0.005942999,0.008089841
0,13,100,2,0.457083456,0.005469209,0.002371344
0,13,100,13,0.461761147,0.007141266,0.004404586
0,13,100,5,0.701868423,0.009760524,0.018681371
0,13,100,1,0.677876617,0.006187739,0.007538121
0,13,100,22,0.581438696,0.004658066,0.00549629
0,13,100,15,0.46858703,0.007480629,0.007607279
0,13,100,18,0.60169427,0.002678652,0.006002399
0,13,100,17,0.406856744,0.004943845,0.004346134
0,13,100,3,0.514544301,0.008653595,0.008231538
0,14,100,20,0.733113046,0.013708862,0.004387524
0,14,100,19,0.716047273,0.005573579,0.010046564
0,14,100,9,0.530009482,0.012116395,0.006421865
0,14,100,14,0.721648874,0.003842566,0.00484796
0,14,100,21,0.565690115,0.004090624,0.009353161
0,14,100,8,0.667974215,0.007606029,0.005125793
0,14,100,4,0.72229746,0.012249275,0.007122687
0,14,100,11,0.613564541,0.00990301,0.003238575
0,14,100,6,0.6191979,0.009580488,0.006364742
0,14,100,7,0.692212143,0.00873579,0.005025517
0,14,100,23,0.662963712,0.012613954,0.009830286
0,14,100,0,0.686350467,0.004222444,0.00490028
0,14,100,10,0.557339527,0.006375811,0.007013554
0,14,100,16,0.633100354,0.008770347,0.006149315
0,14,100,12,0.587648595,0.004975143,0.008089841
0,14,100,2,0.415192435,0.005542747,0.002371344
0,14,100,13,0.456663398,0.008238996,0.004404586
0,14,100,5,0.690792853,0.009384972,0.018681371
0,14,100,1,0.676465331,0.006242307,0.007538121
0,14,100,22,0.579878045,0.005347566,0.00549629
0,14,100,15,0.46649357,0.007950271,0.007607279
0,14,100,18,0.587110146,0.002831317,0.006002399
0,14,100,17,0.404970472,0.005353515,0.004346134
0,14,100,3,0.508054521,0.007857189,0.008231538
0,15,100,20,0.735068283,0.014519033,0.004387524
0,15,100,19,0.726350023,0.00452382,0.010046564
0,15,100,9,0.530423108,0.013047562,0.006421865
0,15,100,14,0.729298791,0.003092235,0.00484796
0,15,100,21,0.57781612,0.006687684,0.009353161
0,15,100,8,0.674314778,0.009782578,0.005125793
0,15,100,4,0.731976733,0.011058812,0.007122687
0,15,100,11,0.608171768,0.010378014,0.003238575
0,15,100,6,0.622423017,0.007877049,0.006364742
0,15,100,7,0.702604811,0.00922572,0.005025517
0,15,100,23,0.643588603,0.013295398,0.009830286
0,15,100,0,0.698364839,0.004138071,0.00490028
0,15,100,10,0.5786921,0.007312201,0.007013554
0,15,100,16,0.654404856,0.006945128,0.006149315
0,15,100,12,0.581613725,0.006398067,0.008089841
0,15,100,2,0.45016117,0.005554342,0.002371344
0,15,100,13,0.451855768,0.008663618,0.004404586
0,15,100,5,0.699465286,0.00827059,0.018681371
0,15,100,1,0.675909905,0.005518199,0.007538121
0,15,100,22,0.581142501,0.006585283,0.00549629
0,15,100,15,0.466209846,0.006852368,0.007607279
0,15,100,18,0.601501236,0.003772217,0.006002399
0,15,100,17,0.399624304,0.00609681,0.004346134
0,15,100,3,0.514837443,0.008226905,0.008231538
0,16,100,20,0.734839643,0.015229568,0.004387524
0,16,100,19,0.726536187,0.005875255,0.010046564
0,16,100,9,0.525467865,0.012683949,0.006421865
0,16,100,14,0.733525976,0.003047259,0.00484796
0,16,100,21,0.571632002,0.005814855,0.009353161
0,16,100,8,0.676934613,0.009222132,0.005125793
0,16,100,4,0.726003195,0.010509778,0.007122687
0,16,100,11,0.620108596,0.011217139,0.003238575
0,16,100,6,0.618330912,0.008491043,0.006364742
0,16,100,7,0.691049543,0.009186987,0.005025517
0,16,100,23,0.642373199,0.013136012,0.009830286
0,16,100,0,0.693734921,0.004090856,0.00490028
0,16,100,10,0.57932792,0.007032041,0.007013554
0,16,100,16,0.649262382,0.008661263,0.006149315
0,16,100,12,0.57663245,0.006160378,0.008089841
0,16,100,2,0.431228896,0.005718534,0.002371344
0,16,100,13,0.458897776,0.008804251,0.004404586
0,16,100,5,0.702872311,0.008809013,0.018681371
0,16,100,1,0.67036544,0.006066888,0.007538121
0,16,100,22,0.573172184,0.005166703,0.00549629
0,16,100,15,0.460388547,0.007265876,0.007607279
0,16,100,18,0.586561015,0.004149745,0.006002399
0,16,100,17,0.393241996,0.006814396,0.004346134
0,16,100,3,0.507513008,0.007569833,0.008231538
0,17,100,20,0.730562192,0.013989921,0.004387524
0,17,100,19,0.713564287,0.005063027,0.010046564
0,17,100,9,0.530417174,0.014102742,0.006421865
0,17,100,14,0.734704893,0.003481382,0.00484796
0,17,100,21,0.5811753,0.004362817,0.009353161
0,17,100,8,0.681424911,0.008487781,0.005125793
0,17,100,4,0.728236734,0.012207967,0.007122687
0,17,100,11,0.619705201,0.009806271,0.003238575
0,17,100,6,0.622023976,0.008701718,0.006364742
0,17,100,7,0.707744423,0.01063222,0.005025517
0,17,100,23,0.63825569,0.013122863,0.009830286
0,17,100,0,0.683340804,0.004344447,0.00490028
0,17,100,10,0.56403277,0.006992864,0.007013554
0,17,100,16,0.646123554,0.008563847,0.006149315
0,17,100,12,0.564357089,0.005389696,0.008089841
0,17,100,2,0.436802226,0.006094484,0.002371344
0,17,100,13,0.461260897,0.008752268,0.004404586
0,17,100,5,0.701022385,0.010116261,0.018681371
0,17,100,1,0.687867436,0.006087322,0.007538121
0,17,100,22,0.576626386,0.005424669,0.00549629
0,17,100,15,0.459385368,0.007877243,0.007607279
0,17,100,18,0.595108035,0.0037217,0.006002399
0,17,100,17,0.389770875,0.006013548,0.004346134
0,17,100,3,0.51577429,0.009266535,0.008231538
0,18,100,20,0.728809421,0.015056715,0.004387524
0,18,100,19,0.710827309,0.004453025,0.010046564
0,18,100,9,0.537884322,0.011031134,0.006421865
0,18,100,14,0.731807112,0.003794127,0.00484796
0,18,100,21,0.57500539,0.004074275,0.009353161
0,18,100,8,0.679858083,0.008887833,0.005125793
0,18,100,4,0.730645221,0.011427047,0.007122687
0,18,100,11,0.622483947,0.010364525,0.003238575
0,18,100,6,0.620804458,0.009139532,0.006364742
0,18,100,7,0.704690823,0.008685833,0.005025517
0,18,100,23,0.641254892,0.013468867,0.009830286
0,18,100,0,0.685680446,0.004370292,0.00490028
0,18,100,10,0.569467114,0.006512982,0.007013554
0,18,100,16,0.644295569,0.00722457,0.006149315
0,18,100,12,0.563018208,0.005928955,0.008089841
0,18,100,2,0.445352004,0.00606741,0.002371344
0,18,100,13,0.463513495,0.007433626,0.004404586
0,18,100,5,0.703509862,0.0085745,0.018681371
0,18,100,1,0.692556293,0.005444572,0.007538121
0,18,100,22,0.580458299,0.006073666,0.00549629
0,18,100,15,0.457494668,0.008573782,0.007607279
0,18,100,18,0.595089689,0.002891878,0.006002399
0,18,100,17,0.401938694,0.004708222,0.004346134
0,18,100,3,0.503291941,0.009031679,0.008231538
0,19,100,20,0.730255643,0.013850061,0.004387524
0,19,100,19,0.711198883,0.003616035,0.010046564
0,19,100,9,0.531482722,0.012585211,0.006421865
0,19,100,14,0.737794833,0.002891468,0.00484796
0,19,100,21,0.570518528,0.005233054,0.009353161
0,19,100,8,0.691803347,0.008099928,0.005125793
0,19,100,4,0.734011542,0.010357479,0.007122687
0,19,100,11,0.629411419,0.008327652,0.003238575
0,19,100,6,0.619737661,0.006805116,0.006364742
0,19,100,7,0.700842702,0.009114,0.005025517
0,19,100,23,0.638995422,0.013249704,0.009830286
0,19,100,0,0.689043215,0.004325732,0.00490028
0,19,100,10,0.565575659,0.006968715,0.007013554
0,19,100,16,0.6385934,0.006666235,0.006149315
0,19,100,12,0.570747275,0.006410312,0.008089841
0,19,100,2,0.431278442,0.006102103,0.002371344
0,19,100,13,0.456667561,0.007753033,0.004404586
0,19,100,5,0.700831214,0.008643749,0.018681371
0,19,100,1,0.68775519,0.005520595,0.007538121
0,19,100,22,0.580182686,0.005256982,0.00549629
0,19,100,15,0.469609915,0.008185587,0.007607279
0,19,100,18,0.589518201,0.00383616,0.006002399
0,19,100,17,0.386481794,0.005743233,0.004346134
0,19,100,3,0.498006365,0.008712665,0.008231538
0,20,100,20,0.729458661,0.013769599,0.004387524
0,20,100,19,0.713790322,0.00500928,0.010046564
0,20,100,9,0.526255843,0.012673974,0.006421865
0,20,100,14,0.735965752,0.002209976,0.00484796
0,20,100,21,0.566815616,0.004864267,0.009353161
0,20,100,8,0.689944979,0.008614235,0.005125793
0,20,100,4,0.737710434,0.01155839,0.007122687
0,20,100,11,0.629726017,0.010398554,0.003238575
0,20,100,6,0.623568849,0.008216304,0.006364742
0,20,100,7,0.699788634,0.009634627,0.005025517
0,20,100,23,0.651225077,0.013641335,0.009830286
0,20,100,0,0.693349248,0.00419553,0.00490028
0,20,100,10,0.580966899,0.006493104,0.007013554
0,20,100,16,0.649447743,0.007923063,0.006149315
0,20,100,12,0.586255794,0.006547861,0.008089841
0,20,100,2,0.470474501,0.005327825,0.002371344
0,20,100,13,0.462787466,0.007654641,0.004404586
0,20,100,5,0.700209831,0.009644733,0.018681371
0,20,100,1,0.69567743,0.005766453,0.007538121
0,20,100,22,0.577176249,0.005203582,0.00549629
0,20,100,15,0.457854959,0.00642256,0.007607279
0,20,100,18,0.599189608,0.003992764,0.006002399
0,20,100,17,0.372838005,0.004929767,0.004346134
0,20,100,3,0.518590356,0.009066316,0.008231538
0,21,100,20,0.699153718,0.014047638,0.004387524
0,21,100,19,0.688920515,0.00569124,0.010046564
0,21,100,9,0.379576424,0.007676503,0.006421865
0,21,100,14,0.727508512,0.002985876,0.00484796
0,21,100,21,0.545415377,0.003986638,0.009353161
0,21,100,8,0.665127367,0.008611369,0.005125793
0,21,100,4,0.703348155,0.008865767,0.007122687
0,21,100,11,0.595392574,0.009355617,0.003238575
0,21,100,6,0.624971566,0.009461477,0.006364742
0,21,100,7,0.672319981,0.009108019,0.005025517
0,21,100,23,0.603358428,0.01148661,0.009830286
0,21,100,0,0.685645143,0.004965099,0.00490028
0,21,100,10,0.50921003,0.00850244,0.007013554
0,21,100,16,0.611881126,0.007714421,0.006149315
0,21,100,12,0.538035762,0.004388775,0.008089841
0,21,100,2,0.409506698,0.005167261,0.002371344
0,21,100,13,0.334341303,0.005697354,0.004404586
0,21,100,5,0.673232576,0.00813802,0.018681371
0,21,100,1,0.643574437,0.007081208,0.007538121
0,21,100,22,0.531314303,0.007043396,0.00549629
0,21,100,15,0.420546637,0.00523523,0.007607279
0,21,100,18,0.568187281,0.004497713,0.006002399
0,21,100,17,0.377381409,0.004096649,0.004346134
0,21,100,3,0.50904665,0.008443499,0.008231538
0,22,100,20,0.732677211,0.012221587,0.004387524
0,22,100,19,0.723222366,0.006447204,0.010046564
0,22,100,9,0.530874819,0.010089256,0.006421865
0,22,100,14,0.725684481,0.003486639,0.00484796
0,22,100,21,0.579413068,0.00574281,0.009353161
0,22,100,8,0.680533685,0.008442093,0.005125793
0,22,100,4,0.731402333,0.011333472,0.007122687
0,22,100,11,0.612824554,0.010657722,0.003238575
0,22,100,6,0.620513083,0.007060947,0.006364742
0,22,100,7,0.701236157,0.009442515,0.005025517
0,22,100,23,0.640501426,0.011528428,0.009830286
0,22,100,0,0.693036275,0.003914702,0.00490028
0,22,100,10,0.574226343,0.006929664,0.007013554
0,22,100,16,0.652376634,0.00869693,0.006149315
0,22,100,12,0.573377286,0.005730468,0.008089841
0,22,100,2,0.457196951,0.005822412,0.002371344
0,22,100,13,0.45832658,0.00694233,0.004404586
0,22,100,5,0.705686159,0.009012542,0.018681371
0,22,100,1,0.675622959,0.006522148,0.007538121
0,22,100,22,0.573235921,0.006317838,0.00549629
0,22,100,15,0.474575679,0.007441679,0.007607279
0,22,100,18,0.604654596,0.004769661,0.006002399
0,22,100,17,0.399692923,0.00552277,0.004346134
0,22,100,3,0.518558118,0.007664999,0.008231538
0,23,100,20,0.730114094,0.013817711,0.004387524
0,23,100,19,0.71878099,0.004134849,0.010046564
0,23,100,9,0.540201054,0.012933696,0.006421865
0,23,100,14,0.736019716,0.003085134,0.00484796
0,23,100,21,0.575172175,0.005192309,0.009353161
0,23,100,8,0.679699509,0.009394259,0.005125793
0,23,100,4,0.732575321,0.010120379,0.007122687
0,23,100,11,0.615355621,0.009361711,0.003238575
0,23,100,6,0.62146438,0.007296362,0.006364742
0,23,100,7,0.707110068,0.009400794,0.005025517
0,23,100,23,0.640029932,0.013706215,0.009830286
0,23,100,0,0.693865871,0.004673996,0.00490028
0,23,100,10,0.571750127,0.006903671,0.007013554
0,23,100,16,0.653301753,0.007203565,0.006149315
0,23,100,12,0.567238618,0.005873513,0.008089841
0,23,100,2,0.447895386,0.006410195,0.002371344
0,23,100,13,0.456904486,0.008941187,0.004404586
0,23,100,5,0.706317482,0.008024766,0.018681371
0,23,100,1,0.694774909,0.005387863,0.007538121
0,23,100,22,0.578327979,0.005324738,0.00549629
0,23,100,15,0.461845098,0.008021366,0.007607279
0,23,100,18,0.592939928,0.003700262,0.006002399
0,23,100,17,0.399699105,0.004914004,0.004346134
0,23,100,3,0.510833568,0.009632868,0.008231538
0,24,100,20,0.71836167,0.014510513,0.004387524
0,24,100,19,0.715945544,0.007279564,0.010046564
0,24,100,9,0.478584883,0.00876487,0.006421865
